symbol,prev_close,open,high,low,close,settlement,net_change,open_interest,volume,trades,underlying_price,notional_value,premium_traded,underlying,expiry,strike,option_type,spread_bps,return,moneyness,days_to_expiry,implied_volatility,date,bid_ask_spread,relative_spread_bps,effective_spread,realized_spread
OPTSTKYESBANK28-AUG-2025CE24,0.05,0.05,0.05,0.05,0.05,0.0,0.05,478.0,124400.0,4.0,18.95,2991820.0,6220.0,YESBANK28,AUG,202524.0,CE,0.0,0.0,9.356915723568564e-05,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKABFRL28-AUG-2025CE71,11.05,12.1,12.1,12.1,12.1,11.6,0.55,81.0,2600.0,1.0,82.56,216060.0,31460.0,ABFRL28,AUG,202571.0,CE,0.0,0.09502262443438904,0.00040756080584091505,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKABFRL28-AUG-2025CE89,0.05,0.05,0.05,0.05,0.05,0.05,0.0,68.0,33800.0,13.0,82.56,3009890.0,1690.0,ABFRL28,AUG,202589.0,CE,0.0,0.0,0.0004075245941290001,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKABFRL28-AUG-2025PE70,0.0,0.05,0.05,0.05,0.05,0.0,0.0,586.0,91000.0,35.0,82.56,6374550.0,4550.0,ABFRL28,AUG,202570.0,PE,0.0,inf,0.00040756281779138077,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKABFRL28-AUG-2025PE74,0.05,0.05,0.05,0.05,0.05,0.0,0.05,384.0,306800.0,118.0,82.56,22718540.0,15340.0,ABFRL28,AUG,202574.0,PE,0.0,0.0,0.000407554770108701,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKABFRL28-AUG-2025CE90,0.05,0.05,0.05,0.05,0.05,0.05,0.0,1172.0,491400.0,189.0,82.56,44250570.0,24570.0,ABFRL28,AUG,202590.0,CE,0.0,0.0,0.0004075225825559011,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKABFRL28-AUG-2025PE90,8.0,7.5,7.5,7.5,7.5,7.45,0.55,56.0,2600.0,1.0,82.56,253500.0,19500.0,ABFRL28,AUG,202590.0,PE,0.0,-0.0625,0.0004075225825559011,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKABFRL28-AUG-2025PE75,0.05,0.05,0.05,0.05,0.05,0.0,0.05,687.0,182000.0,70.0,82.56,13659100.0,9100.0,ABFRL28,AUG,202575.0,PE,0.0,0.0,0.00040755275823768975,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKGMRAIRPORT28-AUG-2025PE85,0.05,0.05,0.05,0.05,0.05,0.05,0.0,465.0,906750.0,130.0,88.7,77119087.5,45337.5,GMRAIRPORT28,AUG,202585.0,PE,0.0,0.0,0.00043784090628625025,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKGMRAIRPORT28-AUG-2025PE84,0.1,0.05,0.05,0.05,0.05,0.05,0.05,80.0,6975.0,1.0,88.7,586248.75,348.75,GMRAIRPORT28,AUG,202584.0,PE,0.0,-0.5,0.00043784306756703393,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKGMRAIRPORT28-AUG-2025CE95,0.05,0.05,0.05,0.05,0.05,0.05,0.0,1785.0,857925.0,123.0,88.7,81545771.25,42896.25,GMRAIRPORT28,AUG,202595.0,CE,0.0,0.0,0.00043781929465189174,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKGMRAIRPORT28-AUG-2025PE104,15.15,15.95,15.95,15.8,15.8,15.3,0.15,2.0,13950.0,2.0,88.7,1672256.25,221456.25,GMRAIRPORT28,AUG,2025104.0,PE,94.9367088607586,0.042904290429042924,4.380021964304056e-05,,,2025-08-27,0.14999999999999858,94.9367088607586,0.07499999999999929,0.059999999999999436
OPTSTKGMRAIRPORT28-AUG-2025PE83,0.05,0.05,0.05,0.05,0.05,0.05,0.0,32.0,6975.0,1.0,88.7,579273.75,348.75,GMRAIRPORT28,AUG,202583.0,PE,0.0,0.0,0.0004378452288691549,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKGMRAIRPORT28-AUG-2025CE94,0.1,0.05,0.05,0.05,0.05,0.05,0.05,560.0,397575.0,57.0,88.7,37391928.75,19878.75,GMRAIRPORT28,AUG,202594.0,CE,0.0,-0.5,0.00043782145571932043,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKGMRAIRPORT28-AUG-2025CE98,0.0,0.05,0.05,0.05,0.05,0.0,0.0,185.0,13950.0,2.0,88.7,1367797.5,697.5,GMRAIRPORT28,AUG,202598.0,CE,0.0,inf,0.0004378128115776069,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKGMRAIRPORT28-AUG-2025CE106,0.0,0.05,0.05,0.05,0.05,0.0,0.0,47.0,20925.0,3.0,88.7,2219096.25,1046.25,GMRAIRPORT28,AUG,2025106.0,CE,0.0,inf,4.3800176385828694e-05,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKGMRAIRPORT30-SEP-2025CE101,0.95,0.25,0.25,0.25,0.25,0.9,0.05,10.0,48825.0,7.0,88.7,4943531.25,12206.25,GMRAIRPORT30,SEP,2025101.0,CE,0.0,-0.7368421052631579,4.380028452901855e-05,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKGMRAIRPORT28-AUG-2025CE85,4.05,3.95,3.95,3.95,3.95,3.95,0.1,45.0,6975.0,1.0,88.7,620426.25,27551.25,GMRAIRPORT28,AUG,202585.0,CE,0.0,-0.02469135802469127,0.00043784090628625025,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKGMRAIRPORT28-AUG-2025PE96,7.15,7.6,7.6,7.6,7.6,7.6,0.45,34.0,6975.0,1.0,88.7,722610.0,53010.0,GMRAIRPORT28,AUG,202596.0,PE,0.0,0.06293706293706283,0.0004378171336057968,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKGMRAIRPORT28-AUG-2025CE96,0.05,0.05,0.05,0.05,0.05,0.0,0.05,267.0,20925.0,3.0,88.7,2009846.25,1046.25,GMRAIRPORT28,AUG,202596.0,CE,0.0,0.0,0.0004378171336057968,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKGMRAIRPORT28-AUG-2025CE80,8.9,8.4,8.4,8.4,8.4,8.75,0.15,5.0,6975.0,1.0,88.7,616590.0,58590.0,GMRAIRPORT28,AUG,202580.0,CE,0.0,-0.056179775280898875,0.0004378517129035443,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKGMRAIRPORT30-SEP-2025PE98,8.9,9.4,9.4,9.4,9.4,10.1,1.2,30.0,139500.0,20.0,88.7,14982300.0,1311300.0,GMRAIRPORT30,SEP,202598.0,PE,0.0,0.056179775280898875,0.0004378128115776069,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKGMRAIRPORT30-SEP-2025PE94,7.1,6.3,6.3,6.3,6.3,7.15,0.05,1.0,6975.0,1.0,88.7,699592.5,43942.5,GMRAIRPORT30,SEP,202594.0,PE,0.0,-0.11267605633802814,0.00043782145571932043,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKGMRAIRPORT28-AUG-2025CE97,0.05,0.05,0.05,0.05,0.05,0.0,0.05,226.0,13950.0,2.0,88.7,1353847.5,697.5,GMRAIRPORT28,AUG,202597.0,CE,0.0,0.0,0.00043781497258103526,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKGMRAIRPORT28-AUG-2025PE98,9.15,10.0,10.0,10.0,10.0,9.3,0.15,23.0,139500.0,20.0,88.7,15066000.0,1395000.0,GMRAIRPORT28,AUG,202598.0,PE,0.0,0.09289617486338794,0.0004378128115776069,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKGRANULES28-AUG-2025CE400,60.9,71.0,71.0,71.0,71.0,69.65,8.75,35.0,1075.0,1.0,469.5,506325.0,76325.0,GRANULES28,AUG,2025400.0,CE,0.0,0.1658456486042693,0.00023180606299990126,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKGRANULES28-AUG-2025PE580,119.05,110.5,111.0,110.5,111.0,110.35,8.7,12.0,2150.0,2.0,469.5,1485112.5,238112.5,GRANULES28,AUG,2025580.0,PE,45.04504504504504,-0.06761864762704743,0.00023178546391650786,,,2025-08-27,0.5,45.04504504504504,0.25,0.2
OPTSTKGRANULES28-AUG-2025CE580,0.0,0.05,0.05,0.05,0.05,0.0,0.0,3.0,2150.0,2.0,469.5,1247107.5,107.5,GRANULES28,AUG,2025580.0,CE,0.0,inf,0.00023178546391650786,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKGRANULES28-AUG-2025CE540,0.0,0.1,0.1,0.1,0.1,0.1,0.1,77.0,49450.0,46.0,469.5,26707945.0,4945.0,GRANULES28,AUG,2025540.0,CE,0.0,inf,0.0002317900411742054,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKIIFL30-SEP-2025PE490,48.7,37.35,37.35,37.25,37.25,53.45,4.75,4.0,3300.0,2.0,450.3,1740090.0,123090.0,IIFL30,SEP,2025490.0,PE,26.845637583892998,-0.23511293634496924,0.0002223165752484584,,,2025-08-27,0.10000000000000142,26.845637583892998,0.05000000000000071,0.04000000000000057
OPTSTKIIFL30-SEP-2025CE530,10.05,1.05,1.05,1.05,1.05,1.05,9.0,1.0,3300.0,2.0,450.3,1752465.0,3465.0,IIFL30,SEP,2025530.0,CE,0.0,-0.8955223880597014,0.0002223121849589984,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKIIFL28-AUG-2025PE530,71.25,76.0,76.0,76.0,76.0,79.55,8.3,25.0,4950.0,3.0,450.3,2999700.0,376200.0,IIFL28,AUG,2025530.0,PE,0.0,0.06666666666666667,0.0002223121849589984,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKIIFL30-SEP-2025CE490,20.15,5.5,5.5,5.5,5.5,16.6,3.55,3.0,1650.0,1.0,450.3,817575.0,9075.0,IIFL30,SEP,2025490.0,CE,0.0,-0.7270471464019851,0.0002223165752484584,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKIIFL28-AUG-2025CE520,0.05,0.05,0.05,0.05,0.05,0.0,0.05,140.0,31350.0,19.0,450.3,16303567.5,1567.5,IIFL28,AUG,2025520.0,CE,0.0,0.0,0.00022231328251510723,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKIIFL28-AUG-2025CE420,38.3,32.5,32.5,32.5,32.5,30.75,7.55,40.0,23100.0,14.0,450.3,10452750.0,750750.0,IIFL28,AUG,2025420.0,CE,0.0,-0.1514360313315926,0.0002223242586722754,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKIIFL28-AUG-2025PE380,0.0,0.05,0.05,0.05,0.05,0.0,0.0,42.0,16500.0,10.0,450.3,6270825.0,825.0,IIFL28,AUG,2025380.0,PE,0.0,inf,0.00022232864943862388,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKIIFL30-SEP-2025CE420,54.9,40.0,40.0,40.0,40.0,48.55,6.35,2.0,3300.0,2.0,450.3,1518000.0,132000.0,IIFL30,SEP,2025420.0,CE,0.0,-0.27140255009107467,0.0002223242586722754,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKIIFL30-SEP-2025PE510,62.85,59.0,59.0,59.0,59.0,59.0,3.85,1.0,1650.0,1.0,450.3,938850.0,97350.0,IIFL30,SEP,2025510.0,PE,0.0,-0.06125696101829756,0.0002223143800820534,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKIIFL28-AUG-2025CE540,0.0,0.05,0.05,0.05,0.05,0.05,0.05,78.0,19800.0,12.0,450.3,10692990.0,990.0,IIFL28,AUG,2025540.0,CE,0.0,inf,0.00022231108741372672,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKIIFL28-AUG-2025CE550,0.05,0.05,0.05,0.05,0.05,0.0,0.05,50.0,9900.0,6.0,450.3,5445495.0,495.0,IIFL28,AUG,2025550.0,CE,0.0,0.0,0.00022230998987929205,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKIIFL28-AUG-2025PE410,0.05,0.15,0.15,0.15,0.15,0.1,0.05,57.0,4950.0,3.0,450.3,2030242.5,742.5,IIFL28,AUG,2025410.0,PE,0.0,1.9999999999999998,0.0002223253563476037,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKINDIANB28-AUG-2025PE560,0.0,0.05,0.05,0.05,0.05,0.0,0.0,14.0,6000.0,6.0,655.9,3360300.0,300.0,INDIANB28,AUG,2025560.0,PE,0.0,inf,0.00032381168664468097,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKINDIANB28-AUG-2025PE570,0.0,0.05,0.05,0.05,0.05,0.0,0.0,22.0,19000.0,19.0,655.9,10830950.0,950.0,INDIANB28,AUG,2025570.0,PE,0.0,inf,0.0003238100880246054,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKINDIANB28-AUG-2025PE610,0.1,0.05,0.05,0.05,0.05,0.05,0.05,49.0,14000.0,14.0,655.9,8540700.0,700.0,INDIANB28,AUG,2025610.0,PE,0.0,-0.5,0.000323803693702144,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKINDIANB28-AUG-2025PE700,32.8,37.15,37.15,37.15,37.15,44.0,11.2,15.0,1000.0,1.0,655.9,737150.0,37150.0,INDIANB28,AUG,2025700.0,PE,0.0,0.13262195121951226,0.00032378930739991114,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKINDIANB30-SEP-2025PE680,37.65,32.5,32.5,32.5,32.5,43.85,6.2,1.0,1000.0,1.0,655.9,712500.0,32500.0,INDIANB30,SEP,2025680.0,PE,0.0,-0.13678618857901723,0.0003237925042454879,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKINDIANB30-SEP-2025PE560,2.5,1.2,1.2,1.2,1.2,1.2,1.3,7.0,1000.0,1.0,655.9,561200.0,1200.0,INDIANB30,SEP,2025560.0,PE,0.0,-0.52,0.00032381168664468097,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKINDIANB30-SEP-2025CE710,9.25,5.0,5.0,5.0,5.0,14.3,5.05,11.0,1000.0,1.0,655.9,715000.0,5000.0,INDIANB30,SEP,2025710.0,CE,0.0,-0.4594594594594595,0.0003237877090007948,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKINDIANB28-AUG-2025PE600,0.1,0.05,0.05,0.05,0.05,0.05,0.05,112.0,4000.0,4.0,655.9,2400200.0,200.0,INDIANB28,AUG,2025600.0,PE,0.0,-0.5,0.0003238052922590837,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKINDIANB28-AUG-2025PE690,24.2,27.8,27.8,27.8,27.8,34.25,10.05,14.0,1000.0,1.0,655.9,717800.0,27800.0,INDIANB28,AUG,2025690.0,PE,0.0,0.14876033057851246,0.00032379090581480876,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKIOC28-AUG-2025CE150,0.05,0.05,0.05,0.05,0.05,0.05,0.0,222.0,53625.0,11.0,138.96,8046431.25,2681.25,IOC28,AUG,2025150.0,CE,0.0,0.0,6.861713947115028e-05,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKIOC30-SEP-2025PE127,1.2,0.25,0.25,0.25,0.25,1.3,0.1,10.0,9750.0,2.0,138.96,1240687.5,2437.5,IOC30,SEP,2025127.0,PE,0.0,-0.7916666666666666,6.861791877743964e-05,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKIOC28-AUG-2025PE135,0.05,0.05,0.05,0.05,0.05,0.05,0.0,488.0,541125.0,111.0,138.96,73078931.25,27056.25,IOC28,AUG,2025135.0,PE,0.0,0.0,6.861764771237474e-05,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKIOC30-SEP-2025PE120,0.4,0.2,0.2,0.2,0.2,0.45,0.05,3.0,14625.0,3.0,138.96,1757925.0,2925.0,IOC30,SEP,2025120.0,PE,0.0,-0.5,6.861815596112823e-05,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKIOC28-AUG-2025CE147.5,0.1,0.05,0.05,0.05,0.05,0.05,0.05,60.0,131625.0,27.0,138.96,19421268.75,6581.25,IOC28,AUG,2025147.5,CE,0.0,-0.5,6.861722417749819e-05,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKIOC28-AUG-2025PE127,0.0,0.05,0.05,0.05,0.05,0.05,0.05,318.0,48750.0,10.0,138.96,6193687.5,2437.5,IOC28,AUG,2025127.0,PE,0.0,inf,6.861791877743964e-05,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKIOC30-SEP-2025CE125,16.6,15.4,15.55,15.4,15.55,15.65,0.95,4.0,9750.0,2.0,138.96,1369631.25,150881.25,IOC30,SEP,2025125.0,CE,96.4630225080388,-0.06325301204819281,6.86179865440405e-05,,,2025-08-27,0.15000000000000036,96.4630225080388,0.07500000000000018,0.060000000000000143
OPTSTKIOC28-AUG-2025PE134.5,0.2,0.05,0.05,0.05,0.05,0.05,0.15,182.0,68250.0,14.0,138.96,9183037.5,3412.5,IOC28,AUG,2025134.5,PE,0.0,-0.7500000000000001,6.861766465387855e-05,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKIOC28-AUG-2025CE132.5,7.6,6.55,6.55,6.55,6.55,6.55,1.05,17.0,9750.0,2.0,138.96,1355737.5,63862.5,IOC28,AUG,2025132.5,CE,0.0,-0.1381578947368421,6.861773241997746e-05,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKIOC28-AUG-2025CE162,0.0,0.05,0.05,0.05,0.05,0.05,0.05,203.0,9750.0,2.0,138.96,1579987.5,487.5,IOC28,AUG,2025162.0,CE,0.0,inf,6.861673288359154e-05,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKIOC30-SEP-2025CE157,0.25,0.2,0.2,0.2,0.2,0.2,0.05,79.0,170625.0,35.0,138.96,26822250.0,34125.0,IOC30,SEP,2025157.0,CE,0.0,-0.19999999999999996,6.861690229448878e-05,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKIOC28-AUG-2025CE154.5,0.0,0.05,0.05,0.05,0.05,0.0,0.0,135.0,9750.0,2.0,138.96,1506862.5,487.5,IOC28,AUG,2025154.5,CE,0.0,inf,6.86169870002511e-05,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKIOC28-AUG-2025PE167,27.0,27.15,27.35,27.15,27.35,28.0,1.0,109.0,9750.0,2.0,138.96,1893937.5,265687.5,IOC28,AUG,2025167.0,PE,73.12614259597909,0.012962962962963016,6.861656347353082e-05,,,2025-08-27,0.20000000000000284,73.12614259597909,0.10000000000000142,0.08000000000000114
OPTSTKIOC30-SEP-2025PE144.5,7.95,6.0,6.0,6.0,6.0,6.0,1.95,8.0,4875.0,1.0,138.96,733687.5,29250.0,IOC30,SEP,2025144.5,PE,0.0,-0.24528301886792456,6.861732582539173e-05,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKIOC28-AUG-2025PE122,0.0,0.05,0.05,0.05,0.05,0.0,0.0,219.0,136500.0,28.0,138.96,16659825.0,6825.0,IOC28,AUG,2025122.0,PE,0.0,inf,6.861808819419275e-05,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKIOC30-SEP-2025PE165,24.55,24.0,24.0,24.0,24.0,25.45,0.9,36.0,48750.0,10.0,138.96,9213750.0,1170000.0,IOC30,SEP,2025165.0,PE,0.0,-0.02240325865580451,6.861663123745473e-05,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKIOC28-AUG-2025CE167,0.0,0.05,0.05,0.05,0.05,0.0,0.0,243.0,4875.0,1.0,138.96,814368.75,243.75,IOC28,AUG,2025167.0,CE,0.0,inf,6.861656347353082e-05,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKIOC28-AUG-2025PE132.5,0.1,0.05,0.05,0.05,0.05,0.05,0.05,80.0,9750.0,2.0,138.96,1292362.5,487.5,IOC28,AUG,2025132.5,PE,0.0,-0.5,6.861773241997746e-05,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKIOC28-AUG-2025CE157,0.0,0.05,0.05,0.05,0.05,0.0,0.0,635.0,258375.0,53.0,138.96,40577793.75,12918.75,IOC28,AUG,2025157.0,CE,0.0,inf,6.861690229448878e-05,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKIOC28-AUG-2025CE152,0.05,0.05,0.05,0.05,0.05,0.05,0.0,735.0,146250.0,30.0,138.96,22237312.5,7312.5,IOC28,AUG,2025152.0,CE,0.0,0.0,6.861707170622255e-05,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKKFINTECH28-AUG-2025PE1250,140.1,185.0,185.0,185.0,185.0,195.5,55.4,29.0,450.0,1.0,1054.1,645750.0,83250.0,KFINTECH28,AUG,20251250.0,PE,0.0,0.32048536759457535,5.205110795629899e-05,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKKFINTECH28-AUG-2025CE1000,110.6,72.0,72.0,72.0,72.0,56.85,53.75,8.0,450.0,1.0,1054.1,482400.0,32400.0,KFINTECH28,AUG,20251000.0,CE,0.0,-0.34900542495479203,5.205175053083798e-05,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKKFINTECH28-AUG-2025CE1400,0.1,0.05,0.05,0.05,0.05,0.0,0.1,24.0,1350.0,3.0,1054.1,1890067.5,67.5,KFINTECH28,AUG,20251400.0,CE,0.0,-0.5,5.2050722419190764e-05,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKLAURUSLABS30-SEP-2025PE940,84.4,80.4,80.4,80.4,80.4,86.95,2.55,3.0,1700.0,1.0,868.65,1734680.0,136680.0,LAURUSLABS30,SEP,2025940.0,PE,0.0,-0.04739336492890995,0.0004287639318044957,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKLAURUSLABS28-AUG-2025CE700,173.55,158.5,158.5,158.5,158.5,168.9,4.65,24.0,1700.0,1.0,868.65,1459450.0,269450.0,LAURUSLABS28,AUG,2025700.0,CE,0.0,-0.08671852492077217,0.00042881473071037173,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKLAURUSLABS30-SEP-2025PE910,64.3,51.5,51.5,51.5,51.5,51.5,12.8,16.0,1700.0,1.0,868.65,1634550.0,87550.0,LAURUSLABS30,SEP,2025910.0,PE,0.0,-0.19906687402799375,0.0004287702810095216,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKLAURUSLABS30-SEP-2025CE720,160.6,150.0,150.0,150.0,150.0,156.0,4.6,8.0,3400.0,2.0,868.65,2958000.0,510000.0,LAURUSLABS30,SEP,2025720.0,CE,0.0,-0.06600249066002488,0.00042881049700847106,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKLAURUSLABS30-SEP-2025PE720,3.1,1.2,1.2,1.2,1.2,3.15,0.05,3.0,1700.0,1.0,868.65,1226040.0,2040.0,LAURUSLABS30,SEP,2025720.0,PE,0.0,-0.6129032258064516,0.00042881049700847106,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKLAURUSLABS28-AUG-2025PE720,0.0,0.05,0.05,0.05,0.05,0.0,0.0,29.0,6800.0,4.0,868.65,4896340.0,340.0,LAURUSLABS28,AUG,2025720.0,PE,0.0,inf,0.00042881049700847106,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKLAURUSLABS30-SEP-2025PE750,6.1,2.5,2.5,2.5,2.5,6.25,0.15,2.0,1700.0,1.0,868.65,1279250.0,4250.0,LAURUSLABS30,SEP,2025750.0,PE,0.0,-0.5901639344262295,0.00042880414661236577,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKLAURUSLABS28-AUG-2025PE730,0.15,0.05,0.05,0.05,0.05,0.05,0.1,13.0,1700.0,1.0,868.65,1241085.0,85.0,LAURUSLABS28,AUG,2025730.0,PE,0.0,-0.6666666666666666,0.00042880838018887016,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKLAURUSLABS28-AUG-2025PE700,0.0,0.05,0.05,0.05,0.05,0.0,0.0,77.0,49300.0,29.0,868.65,34512465.0,2465.0,LAURUSLABS28,AUG,2025700.0,PE,0.0,inf,0.00042881473071037173,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKLAURUSLABS28-AUG-2025CE760,113.6,100.0,100.0,100.0,100.0,108.9,4.7,55.0,3400.0,2.0,868.65,2924000.0,340000.0,LAURUSLABS28,AUG,2025760.0,CE,0.0,-0.11971830985915488,0.00042880202985546163,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKLAURUSLABS28-AUG-2025PE1000,126.35,141.0,141.0,141.0,141.0,131.05,4.7,9.0,1700.0,1.0,868.65,1939700.0,239700.0,LAURUSLABS28,AUG,20251000.0,PE,0.0,0.11594776414721018,4.289417806528073e-05,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKLAURUSLABS28-AUG-2025CE810,63.9,50.0,50.0,50.0,50.0,59.05,4.85,39.0,3400.0,2.0,868.65,2924000.0,170000.0,LAURUSLABS28,AUG,2025810.0,CE,0.0,-0.21752738654147102,0.0004287914463844092,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKLAURUSLABS30-SEP-2025CE760,125.25,110.0,110.0,110.0,110.0,120.8,4.45,1.0,1700.0,1.0,868.65,1479000.0,187000.0,LAURUSLABS30,SEP,2025760.0,CE,0.0,-0.1217564870259481,0.00042880202985546163,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKLAURUSLABS28-AUG-2025CE990,0.05,0.1,0.1,0.1,0.1,0.0,0.05,14.0,1700.0,1.0,868.65,1683170.0,170.0,LAURUSLABS28,AUG,2025990.0,CE,0.0,1.0,0.00042875335021396946,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKLAURUSLABS28-AUG-2025PE600,0.0,0.05,0.05,0.05,0.05,0.0,0.0,71.0,1700.0,1.0,868.65,1020085.0,85.0,LAURUSLABS28,AUG,2025600.0,PE,0.0,inf,0.0004288359004739336,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKLAURUSLABS28-AUG-2025CE780,93.6,78.0,78.0,78.0,78.0,88.95,4.65,14.0,1700.0,1.0,868.65,1458600.0,132600.0,LAURUSLABS28,AUG,2025780.0,CE,0.0,-0.16666666666666663,0.0004287977964043479,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKLAURUSLABS28-AUG-2025CE720,153.55,143.0,143.0,143.0,143.0,148.9,4.65,8.0,1700.0,1.0,868.65,1467100.0,243100.0,LAURUSLABS28,AUG,2025720.0,CE,0.0,-0.06870726147834588,0.00042881049700847106,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKM&M30-SEP-2025CE2950,479.2,446.0,446.0,446.0,446.0,415.9,63.3,1.0,200.0,1.0,3330.8,679200.0,89200.0,M&M30,SEP,20252950.0,CE,0.0,-0.06928213689482468,0.0001644599922480429,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKM&M30-SEP-2025PE2700,1.5,2.8,2.8,2.8,2.8,2.3,0.8,12.0,200.0,1.0,3330.8,540560.0,560.0,M&M30,SEP,20252700.0,PE,0.0,0.8666666666666666,0.00016446202234763761,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKNHPC28-AUG-2025PE88,8.4,8.2,8.2,8.2,8.2,8.2,0.2,23.0,6400.0,1.0,79.84,615680.0,52480.0,NHPC28,AUG,202588.0,PE,0.0,-0.023809523809523937,0.0003941003415799554,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKNHPC30-SEP-2025CE92,0.2,0.2,0.2,0.2,0.2,0.8,0.6,21.0,6400.0,1.0,79.84,590080.0,1280.0,NHPC30,SEP,202592.0,CE,0.0,0.0,0.00039409256041699576,,,2025-08-27,0.0,0.0,0.0,0.0
