DATE,EXPIRY,OPEN,HIGH,LOW,CLOSE,LTP,SETTLE PRICE,TOTAL TRADED QUANTITY,MARKET LOT,PREMIUM VALUE,OPEN INTEREST,CHANGE IN OI,SYMBOL,INSTRUMENT_TYPE,YEAR,OPTION TYPE,STRIKE PRICE
2023-08-04,2023-08-31,44805.55,45227.95,44621.0,45001.6,44970.0,45001.6,3661095,15,164553754036.5,1737120.0,-54165.0,BANKNIFTY,FUTIDX,2023,,
2023-08-03,2023-08-31,45000.0,45185.0,44487.55,44722.0,44688.05,44722.0,3827790,15,171393598964.25,1791285.0,-120510.0,BANKNIFTY,FUTIDX,2023,,
2023-08-02,2023-08-31,45500.0,45575.0,44877.55,45123.5,45130.0,45123.5,3339390,15,150899790400.5,1911795.0,-59235.0,BANKNIFTY,FUTIDX,2023,,
2023-08-01,2023-08-31,45903.05,45944.0,45615.25,45747.95,45746.15,45747.95,1869720,15,85556816659.5,1971030.0,20865.0,BANKNIFTY,FUTIDX,2023,,
2023-09-28,2023-09-28,44509.4,44745.0,44290.05,44310.85,44298.55,44300.95,2135295,15,94884498047.25,403500.0,-686340.0,BANKNIFTY,FUTIDX,2023,,
2023-09-27,2023-09-28,44549.9,44730.0,44149.05,44605.25,44612.15,44605.25,2165280,15,96280395858.0,1089840.0,-211185.0,BANKNIFTY,FUTIDX,2023,,
2023-09-26,2023-09-28,44700.0,44812.65,44523.3,44667.3,44656.0,44667.3,1264575,15,56482744359.75,1301025.0,-197940.0,BANKNIFTY,FUTIDX,2023,,
2023-09-25,2023-09-28,44680.0,44990.95,44469.0,44812.65,44813.0,44812.65,2205510,15,98652590661.75,1498965.0,-62145.0,BANKNIFTY,FUTIDX,2023,,
2023-09-22,2023-09-28,44725.0,45099.0,44589.55,44677.6,44717.9,44677.6,2803275,15,125727819999.0,1561110.0,-1665.0,BANKNIFTY,FUTIDX,2023,,
2023-09-21,2023-09-28,45394.8,45394.8,44671.5,44759.25,44671.5,44759.25,2968560,15,133544914711.5,1562775.0,229305.0,BANKNIFTY,FUTIDX,2023,,
2023-09-20,2023-09-28,45705.4,45839.9,45440.0,45557.45,45585.0,45557.45,3066960,15,139878284037.75,1333470.0,-162900.0,BANKNIFTY,FUTIDX,2023,,
2023-09-18,2023-09-28,46194.95,46307.0,45986.3,46072.45,46026.1,46072.45,1843005,15,85089245051.25,1496370.0,-128535.0,BANKNIFTY,FUTIDX,2023,,
2023-09-15,2023-09-28,46115.0,46375.9,46114.55,46288.05,46255.0,46288.05,1770600,15,81881964627.75,1624905.0,8445.0,BANKNIFTY,FUTIDX,2023,,
2023-09-14,2023-09-28,46041.95,46210.0,45874.0,46113.65,46098.0,46113.65,1852200,15,85295002825.5,1616460.0,-148245.0,BANKNIFTY,FUTIDX,2023,,
2023-09-13,2023-09-28,45578.0,46045.4,45460.15,46001.85,45965.0,46001.85,3562935,15,163316596833.0,1764705.0,-134355.0,BANKNIFTY,FUTIDX,2023,,
2023-09-12,2023-09-28,45899.0,45929.7,45413.1,45627.95,45625.0,45627.95,2807310,15,128156997513.75,1899060.0,-10740.0,BANKNIFTY,FUTIDX,2023,,
2023-09-11,2023-09-28,45458.8,45765.0,45380.9,45697.85,45752.2,45697.85,2018115,15,92016742422.0,1909800.0,-74220.0,BANKNIFTY,FUTIDX,2023,,
2023-09-08,2023-09-28,45151.0,45563.15,44976.45,45319.65,45326.1,45319.65,2564310,15,116118814962.0,1984020.0,-38370.0,BANKNIFTY,FUTIDX,2023,,
2023-09-07,2023-09-28,44605.3,45099.95,44538.25,45045.15,45053.2,45045.15,2863050,15,128371792714.5,2022390.0,-52125.0,BANKNIFTY,FUTIDX,2023,,
2023-09-06,2023-09-28,44710.0,44759.95,44470.05,44644.05,44689.3,44644.05,3044175,15,135777857659.5,2074515.0,119535.0,BANKNIFTY,FUTIDX,2023,,
2023-09-05,2023-09-28,44750.0,44870.0,44606.9,44766.05,44751.0,44766.05,1910850,15,85468779003.0,1954980.0,-81765.0,BANKNIFTY,FUTIDX,2023,,
2023-09-04,2023-09-28,44160.05,44885.0,44160.05,44781.5,44790.0,44781.5,1982850,15,88641388003.5,2036745.0,-124215.0,BANKNIFTY,FUTIDX,2023,,
2023-09-01,2023-09-28,44268.7,44746.15,44061.0,44601.5,44630.0,44601.5,3428970,15,152395780608.0,2160960.0,-203295.0,BANKNIFTY,FUTIDX,2023,,
2023-08-31,2023-09-28,44500.0,44659.35,44200.0,44289.85,44359.55,44289.85,2933205,15,130074650062.5,2364255.0,1160580.0,BANKNIFTY,FUTIDX,2023,,
