DATE,EXPIRY,OPEN,HIGH,LOW,CLOSE,LTP,SETTLE PRICE,TOTAL TRADED QUANTITY,MARKET LOT,PREMIUM VALUE,OPEN INTEREST,CHANGE IN OI,SYMBOL,INSTRUMENT_TYPE,OPTION TYPE,STRIKE PRICE
2025-01-24,2025-01-30,743.85,928.65,631.5,886.35,887.0,886.35,1079900,25,26732426192.5,2912575.0,-147125.0,NIFTY,OPTIDX,PE,24000.0
2025-01-23,2025-01-30,818.0,874.1,694.4,740.8,742.0,740.8,583750,25,14444824495.0,3059700.0,-40550.0,NIFTY,OPTIDX,PE,24000.0
2025-01-22,2025-01-30,900.05,983.85,787.65,807.55,806.0,807.55,637150,25,15856317213.75,3100250.0,-140725.0,NIFTY,OPTIDX,PE,24000.0
2025-01-21,2025-01-30,640.0,963.1,577.6,915.45,900.9,915.45,1397350,25,34645277087.5,3240975.0,-196350.0,NIFTY,OPTIDX,PE,24000.0
2025-01-20,2025-01-30,750.0,808.15,597.25,636.6,645.3,636.6,870025,25,21464666976.25,3437325.0,-127300.0,NIFTY,OPTIDX,PE,24000.0
2025-01-17,2025-01-30,652.2,874.9,644.95,757.05,760.45,757.05,1354025,25,33537503318.75,3564625.0,-112925.0,NIFTY,OPTIDX,PE,24000.0
2025-01-16,2025-01-30,665.8,692.3,620.2,672.7,643.7,672.7,999225,25,24645222833.75,3677550.0,-120225.0,NIFTY,OPTIDX,PE,24000.0
2025-01-15,2025-01-30,750.0,826.45,701.65,765.2,755.8,765.2,809725,25,20052822268.75,3797775.0,-232625.0,NIFTY,OPTIDX,PE,24000.0
2025-01-14,2025-01-30,841.65,841.65,718.0,767.5,755.45,767.5,1197550,25,29671697591.25,4030400.0,-159425.0,NIFTY,OPTIDX,PE,24000.0
2025-01-13,2025-01-30,745.0,928.0,678.95,877.8,867.4,877.8,2138025,25,53034959047.5,4189825.0,-544550.0,NIFTY,OPTIDX,PE,24000.0
2025-01-10,2025-01-30,528.3,685.0,490.75,612.5,601.15,612.5,2399975,25,58987428240.0,4734375.0,-152225.0,NIFTY,OPTIDX,PE,24000.0
2025-01-09,2025-01-30,556.0,556.0,416.65,512.95,506.5,512.95,1705200,25,41795962896.25,4886600.0,192575.0,NIFTY,OPTIDX,PE,24000.0
2025-01-08,2025-01-30,450.0,559.0,407.8,435.45,436.9,435.45,2317125,25,56731431967.5,4694025.0,-206875.0,NIFTY,OPTIDX,PE,24000.0
2025-01-07,2025-01-30,466.55,490.0,397.05,442.5,447.0,442.5,2532100,25,61871000008.75,4900900.0,-139925.0,NIFTY,OPTIDX,PE,24000.0
2025-01-06,2025-01-30,308.95,567.25,277.5,522.25,510.1,522.25,6914000,25,168793605857.5,5040825.0,-302300.0,NIFTY,OPTIDX,PE,24000.0
2025-01-03,2025-01-30,200.0,311.0,200.0,300.25,308.95,300.25,4961525,25,120452598313.75,5343125.0,-18350.0,NIFTY,OPTIDX,PE,24000.0
2025-01-02,2025-01-30,418.7,448.85,230.0,241.05,242.0,241.05,6283900,25,152716818521.25,5361475.0,181775.0,NIFTY,OPTIDX,PE,24000.0
2025-01-01,2025-01-30,485.45,539.2,394.15,428.45,417.3,428.45,2373950,25,58041649956.25,5179700.0,237350.0,NIFTY,OPTIDX,PE,24000.0
2024-12-31,2025-01-30,505.0,607.45,448.05,475.65,468.0,475.65,2569000,25,62979295483.75,4942350.0,-84500.0,NIFTY,OPTIDX,PE,24000.0
2025-02-27,2025-02-27,22580.0,22605.05,22530.2,22547.75,22543.95,22545.05,7250925,75,163537000436.25,3467625.0,-4244175.0,NIFTY,FUTIDX,,
2025-02-25,2025-02-27,22582.2,22646.0,22561.3,22582.15,22565.75,22582.15,7117200,75,160842682668.75,7711800.0,-3948825.0,NIFTY,FUTIDX,,
2025-02-24,2025-02-27,22674.7,22720.15,22572.15,22612.65,22604.0,22612.65,7971900,75,180373388913.75,11660625.0,-3421875.0,NIFTY,FUTIDX,,
2025-02-21,2025-02-27,22880.0,22940.25,22757.75,22822.6,22799.6,22822.6,7214625,75,164746565036.25,15082500.0,-1309275.0,NIFTY,FUTIDX,,
2025-02-20,2025-02-27,22895.0,22960.95,22855.0,22942.5,22934.9,22942.5,4096575,75,93912041407.5,16391775.0,-268050.0,NIFTY,FUTIDX,,
2025-02-19,2025-02-27,22900.2,23106.2,22881.15,22964.5,22950.0,22964.5,6484800,75,149142708442.5,16659825.0,-120600.0,NIFTY,FUTIDX,,
2025-02-18,2025-02-27,23029.1,23029.1,22838.8,22972.6,22948.1,22972.6,5482350,75,125735856202.5,16780425.0,-412875.0,NIFTY,FUTIDX,,
2025-02-17,2025-02-27,22945.4,23049.0,22826.25,23026.4,23043.4,23026.4,6971550,75,159959525752.5,17193300.0,-192300.0,NIFTY,FUTIDX,,
2025-02-14,2025-02-27,23169.0,23205.5,22846.45,22995.65,22972.3,22995.65,8198400,75,188607470306.25,17385600.0,112650.0,NIFTY,FUTIDX,,
2025-02-13,2025-02-27,23119.0,23310.0,23066.0,23107.75,23094.65,23107.75,6194475,75,143640744858.75,17272950.0,-299250.0,NIFTY,FUTIDX,,
2025-02-12,2025-02-27,23134.4,23236.45,22900.0,23123.85,23132.0,23123.85,9904875,75,228525985443.75,17572200.0,331275.0,NIFTY,FUTIDX,,
2025-02-11,2025-02-27,23421.0,23470.0,23060.0,23153.15,23139.0,23153.15,6582450,75,152935716142.5,17240925.0,139950.0,NIFTY,FUTIDX,,
2025-02-10,2025-02-27,23589.95,23623.0,23388.0,23459.15,23457.75,23459.15,5104875,75,119795014875.0,17100975.0,339975.0,NIFTY,FUTIDX,,
2025-02-07,2025-02-27,23712.0,23794.65,23521.0,23614.95,23622.85,23614.95,7113000,75,168220061182.5,16761000.0,-26400.0,NIFTY,FUTIDX,,
2025-02-06,2025-02-27,23822.4,23835.0,23660.0,23688.9,23706.9,23688.9,4147650,75,98334440771.25,16787400.0,174225.0,NIFTY,FUTIDX,,
2025-02-05,2025-02-27,23825.0,23853.8,23755.0,23772.6,23757.0,23772.6,3833700,75,91292847671.25,16613175.0,-84225.0,NIFTY,FUTIDX,,
2025-02-04,2025-02-27,23550.0,23796.75,23496.9,23785.4,23791.0,23785.4,10275375,75,243056903208.75,16697400.0,-428175.0,NIFTY,FUTIDX,,
2025-02-03,2025-02-27,23390.0,23463.25,23305.35,23442.75,23440.0,23442.75,6272700,75,146671842483.75,17125575.0,-266700.0,NIFTY,FUTIDX,,
2025-02-01,2025-02-27,23584.0,23715.35,23422.95,23555.55,23560.4,23555.55,11320275,75,266803544325.0,17392275.0,-382500.0,NIFTY,FUTIDX,,
2025-01-31,2025-02-27,23490.0,23644.0,23411.05,23620.2,23639.0,23620.2,6668325,75,157061526675.0,17774775.0,478725.0,NIFTY,FUTIDX,,
2025-01-30,2025-02-27,23310.7,23458.8,23269.05,23418.3,23446.0,23418.3,7861350,75,183849168078.75,17296050.0,3377925.0,NIFTY,FUTIDX,,
2025-01-29,2025-02-27,23168.65,23319.9,23101.25,23279.35,23310.7,23279.35,5590350,75,129938237490.0,13918125.0,2790600.0,NIFTY,FUTIDX,,
2025-01-28,2025-02-27,23099.95,23279.9,22986.35,23101.25,23105.0,23101.25,5964375,75,137920211130.0,11127525.0,3419250.0,NIFTY,FUTIDX,,
2025-02-27,2025-02-27,1545.0,1570.0,1539.0,1550.75,1550.75,22545.05,4575,75,103167000.0,1650.0,1125.0,NIFTY,OPTIDX,CE,21000.0
2025-02-25,2025-02-27,1605.5,1615.0,1585.15,1588.5,1591.85,1588.5,1125,75,25426237.5,525.0,525.0,NIFTY,OPTIDX,CE,21000.0
2025-02-27,2025-02-27,0.55,0.55,0.05,0.05,0.15,22545.05,3698325,75,77665608948.75,313875.0,15000.0,NIFTY,OPTIDX,PE,21000.0
2025-02-25,2025-02-27,1.9,1.9,0.45,0.5,0.9,0.5,5171250,75,108600291491.25,298875.0,298875.0,NIFTY,OPTIDX,PE,21000.0
2025-02-27,2025-02-27,588.0,604.0,531.0,548.75,543.65,22545.05,779250,75,17574926985.0,298200.0,-280050.0,NIFTY,OPTIDX,CE,22000.0
2025-02-25,2025-02-27,588.05,647.0,564.1,578.05,566.3,578.05,825600,75,18656590398.75,578250.0,-114600.0,NIFTY,OPTIDX,CE,22000.0
2025-02-24,2025-02-27,700.0,721.6,580.0,617.95,611.0,617.95,1031550,75,23344069830.0,692850.0,-103800.0,NIFTY,OPTIDX,CE,22000.0
2025-02-21,2025-02-27,910.0,942.15,770.0,822.85,803.5,822.85,369900,75,8448339806.25,796650.0,-34575.0,NIFTY,OPTIDX,CE,22000.0
2025-02-20,2025-02-27,910.0,961.95,866.0,947.45,936.0,947.45,173700,75,3983855002.5,831225.0,-28875.0,NIFTY,OPTIDX,CE,22000.0
2025-02-19,2025-02-27,913.95,1107.7,898.0,972.15,957.65,972.15,206700,75,4755124938.75,860100.0,-67500.0,NIFTY,OPTIDX,CE,22000.0
2025-02-18,2025-02-27,1032.45,1032.45,865.0,971.9,960.8,971.9,225825,75,5186966591.25,927600.0,13650.0,NIFTY,OPTIDX,CE,22000.0
2025-02-17,2025-02-27,927.9,1060.9,864.0,1043.45,1052.0,1043.45,174900,75,4014576667.5,913950.0,-5625.0,NIFTY,OPTIDX,CE,22000.0
2025-02-14,2025-02-27,1182.0,1215.0,883.2,1011.7,994.3,1011.7,165150,75,3795649680.0,919575.0,28125.0,NIFTY,OPTIDX,CE,22000.0
2025-02-13,2025-02-27,1139.6,1316.8,1104.9,1126.05,1115.25,1126.05,133350,75,3092570602.5,891450.0,-10425.0,NIFTY,OPTIDX,CE,22000.0
2025-02-12,2025-02-27,1176.0,1248.0,938.75,1139.6,1149.6,1139.6,136050,75,3142435950.0,901875.0,9600.0,NIFTY,OPTIDX,CE,22000.0
2025-02-11,2025-02-27,1440.0,1440.0,1091.5,1170.3,1158.0,1170.3,100875,75,2340886691.25,892275.0,42525.0,NIFTY,OPTIDX,CE,22000.0
2025-02-10,2025-02-27,1555.05,1564.95,1406.0,1469.25,1471.65,1469.25,38400,75,901056135.0,849750.0,13875.0,NIFTY,OPTIDX,CE,22000.0
2025-02-07,2025-02-27,1691.0,1795.0,1532.0,1626.2,1634.05,1626.2,55650,75,1315318132.5,835875.0,11775.0,NIFTY,OPTIDX,CE,22000.0
2025-02-06,2025-02-27,1804.95,1805.0,1664.8,1693.95,1710.55,1693.95,87450,75,2073089010.0,824100.0,-23925.0,NIFTY,OPTIDX,CE,22000.0
2025-02-05,2025-02-27,1842.2,1852.0,1762.0,1771.95,1763.25,1771.95,85950,75,2047855728.75,848025.0,-31275.0,NIFTY,OPTIDX,CE,22000.0
2025-02-04,2025-02-27,1560.0,1800.0,1520.15,1787.4,1789.5,1787.4,114600,75,2709705480.0,879300.0,33900.0,NIFTY,OPTIDX,CE,22000.0
2025-02-03,2025-02-27,1390.05,1473.05,1336.8,1458.45,1456.35,1458.45,200400,75,4691529585.0,845400.0,95250.0,NIFTY,OPTIDX,CE,22000.0
2025-02-01,2025-02-27,1670.9,1728.1,1462.2,1572.7,1575.0,1572.7,175950,75,4148372595.0,750150.0,-1275.0,NIFTY,OPTIDX,CE,22000.0
2025-01-31,2025-02-27,1522.4,1673.65,1490.0,1655.6,1673.65,1655.6,81075,75,1912673257.5,751425.0,19200.0,NIFTY,OPTIDX,CE,22000.0
2025-01-30,2025-02-27,1382.0,1538.4,1382.0,1475.9,1511.05,1475.9,289350,75,6787462335.0,732225.0,167325.0,NIFTY,OPTIDX,CE,22000.0
2025-01-29,2025-02-27,1271.95,1425.25,1234.0,1385.3,1412.8,1385.3,223650,75,5225157517.5,564900.0,112050.0,NIFTY,OPTIDX,CE,22000.0
2025-01-28,2025-02-27,1187.0,1379.0,1149.05,1240.7,1233.25,1240.7,201450,75,4686494737.5,452850.0,33750.0,NIFTY,OPTIDX,CE,22000.0
2025-02-27,2025-02-27,2.0,2.2,0.05,0.1,0.05,22545.05,95223150,75,2094965924557.5,5625225.0,-2670375.0,NIFTY,OPTIDX,PE,22000.0
2025-02-25,2025-02-27,5.4,5.45,2.05,2.5,2.95,2.5,49530000,75,1089807447183.75,8295600.0,-540450.0,NIFTY,OPTIDX,PE,22000.0
2025-02-24,2025-02-27,5.65,9.95,4.5,4.95,4.85,4.95,58409250,75,1285387893067.5,8836050.0,-453825.0,NIFTY,OPTIDX,PE,22000.0
2025-02-21,2025-02-27,5.8,11.85,4.3,5.0,5.9,5.0,74076975,75,1630177318698.75,9289875.0,528975.0,NIFTY,OPTIDX,PE,22000.0
2025-02-20,2025-02-27,12.25,13.0,5.1,5.4,5.8,5.4,18175650,75,399989033895.0,8760900.0,2856975.0,NIFTY,OPTIDX,PE,22000.0
2025-02-19,2025-02-27,18.0,19.5,7.5,9.75,10.45,9.75,12068400,75,265628479188.75,5903925.0,1783350.0,NIFTY,OPTIDX,PE,22000.0
2025-02-18,2025-02-27,18.55,27.65,13.6,14.6,15.1,14.6,6950100,75,153039480041.25,4120575.0,212025.0,NIFTY,OPTIDX,PE,22000.0
2025-02-17,2025-02-27,30.0,38.5,17.25,18.1,17.5,18.1,8529300,75,187861801878.75,3908550.0,-190650.0,NIFTY,OPTIDX,PE,22000.0
2025-02-14,2025-02-27,18.4,38.0,15.0,22.1,22.95,22.1,8790825,75,193629723131.25,4099200.0,429375.0,NIFTY,OPTIDX,PE,22000.0
2025-02-13,2025-02-27,24.0,29.0,15.05,21.5,23.1,21.5,4526100,75,99662499281.25,3669825.0,161325.0,NIFTY,OPTIDX,PE,22000.0
2025-02-12,2025-02-27,27.0,48.15,19.2,23.1,24.3,23.1,8614875,75,189792659058.75,3508500.0,-157575.0,NIFTY,OPTIDX,PE,22000.0
2025-02-11,2025-02-27,14.95,36.65,14.3,25.95,26.4,25.95,5560950,75,122479737461.25,3666075.0,451050.0,NIFTY,OPTIDX,PE,22000.0
2025-02-10,2025-02-27,12.8,16.8,11.5,14.35,15.0,14.35,2335275,75,51409549481.25,3215025.0,18450.0,NIFTY,OPTIDX,PE,22000.0
2025-02-07,2025-02-27,13.75,16.5,10.35,12.5,12.8,12.5,2303400,75,50703989876.25,3196575.0,-46200.0,NIFTY,OPTIDX,PE,22000.0
2025-02-06,2025-02-27,13.2,16.55,11.9,14.85,14.0,14.85,1176225,75,25894679647.5,3242775.0,26775.0,NIFTY,OPTIDX,PE,22000.0
2025-02-05,2025-02-27,15.25,16.45,12.15,13.85,15.15,13.85,2074650,75,45671147265.0,3216000.0,80700.0,NIFTY,OPTIDX,PE,22000.0
2025-02-04,2025-02-27,23.6,31.15,15.15,16.5,15.25,16.5,4371300,75,96264275242.5,3135300.0,-291000.0,NIFTY,OPTIDX,PE,22000.0
2025-02-03,2025-02-27,33.05,42.6,28.0,29.15,29.6,29.15,2592000,75,57112712070.0,3426300.0,272850.0,NIFTY,OPTIDX,PE,22000.0
2025-02-01,2025-02-27,50.0,51.2,25.4,28.05,28.55,28.05,5169750,75,113916071853.75,3153450.0,-84375.0,NIFTY,OPTIDX,PE,22000.0
2025-01-31,2025-02-27,72.95,79.7,46.45,48.15,46.6,48.15,3879750,75,85574437946.25,3237825.0,186600.0,NIFTY,OPTIDX,PE,22000.0
2025-01-30,2025-02-27,111.95,115.0,71.35,74.9,72.85,74.9,2807550,75,62013306911.25,3051225.0,-13350.0,NIFTY,OPTIDX,PE,22000.0
2025-01-29,2025-02-27,130.0,142.0,106.45,112.6,108.0,112.6,2519775,75,55735182806.25,3064575.0,-114900.0,NIFTY,OPTIDX,PE,22000.0
2025-01-28,2025-02-27,150.0,166.0,107.35,135.8,134.05,135.8,2625900,75,58125241297.5,3179475.0,439275.0,NIFTY,OPTIDX,PE,22000.0
2025-02-27,2025-02-27,2.0,2.0,0.05,0.1,0.05,22545.05,137510550,75,3162854412821.25,7915950.0,-4864275.0,NIFTY,OPTIDX,CE,23000.0
2025-02-25,2025-02-27,9.4,9.45,2.6,3.05,2.65,3.05,101937225,75,2345024594295.0,12780225.0,-1021950.0,NIFTY,OPTIDX,CE,23000.0
2025-02-24,2025-02-27,32.0,38.8,10.15,11.15,10.55,11.15,129352275,75,2977394022498.75,13802175.0,3379125.0,NIFTY,OPTIDX,CE,23000.0
2025-02-21,2025-02-27,118.0,132.25,59.65,67.75,61.05,67.75,126344025,75,2916769426102.5,10423050.0,3017925.0,NIFTY,OPTIDX,CE,23000.0
2025-02-20,2025-02-27,146.2,149.75,117.0,133.25,130.0,133.25,26029575,75,602186392383.75,7405125.0,1859625.0,NIFTY,OPTIDX,CE,23000.0
2025-02-19,2025-02-27,178.05,260.0,150.2,171.9,167.0,171.9,23717625,75,550132513792.5,5545500.0,422100.0,NIFTY,OPTIDX,CE,23000.0
2025-02-18,2025-02-27,243.0,243.95,156.8,200.3,189.4,200.3,17557950,75,407239060110.0,5123400.0,1122450.0,NIFTY,OPTIDX,CE,23000.0
2025-02-17,2025-02-27,206.0,264.85,166.8,244.55,250.0,244.55,12378750,75,287329151527.5,4000950.0,529350.0,NIFTY,OPTIDX,CE,23000.0
2025-02-14,2025-02-27,349.0,360.6,180.25,235.05,225.65,235.05,10840950,75,251956434183.75,3471600.0,644925.0,NIFTY,OPTIDX,CE,23000.0
2025-02-13,2025-02-27,334.0,437.7,297.15,307.15,300.0,307.15,4699800,75,109775816820.0,2826675.0,-94050.0,NIFTY,OPTIDX,CE,23000.0
2025-02-12,2025-02-27,359.95,402.0,226.25,327.4,334.0,327.4,9050250,75,210929682243.75,2920725.0,668475.0,NIFTY,OPTIDX,CE,23000.0
2025-02-11,2025-02-27,563.95,563.95,314.95,360.95,353.05,360.95,3561600,75,83257059052.5,2252250.0,295350.0,NIFTY,OPTIDX,CE,23000.0
2025-02-10,2025-02-27,670.05,687.45,526.3,575.75,573.0,575.75,619050,75,14596140243.75,1956900.0,47325.0,NIFTY,OPTIDX,CE,23000.0
2025-02-07,2025-02-27,820.0,855.4,630.0,707.6,710.0,707.6,675300,75,16021015065.0,1909575.0,-46425.0,NIFTY,OPTIDX,CE,23000.0
2025-02-06,2025-02-27,890.95,890.95,756.0,780.45,789.0,780.45,296100,75,7046016716.25,1956000.0,17325.0,NIFTY,OPTIDX,CE,23000.0
2025-02-05,2025-02-27,904.95,924.0,835.7,850.25,836.0,850.25,574875,75,13735302093.75,1938675.0,-90600.0,NIFTY,OPTIDX,CE,23000.0
2025-02-04,2025-02-27,680.05,884.6,663.4,872.25,874.5,872.25,1263075,75,30025212378.75,2029275.0,-151200.0,NIFTY,OPTIDX,CE,23000.0
2025-02-03,2025-02-27,655.0,655.0,523.35,608.6,610.55,608.6,1257000,75,29627473395.0,2180475.0,67350.0,NIFTY,OPTIDX,CE,23000.0
2025-02-01,2025-02-27,780.0,1153.85,625.5,700.25,695.0,700.25,1596300,75,37879211546.25,2113125.0,-124800.0,NIFTY,OPTIDX,CE,23000.0
2025-01-31,2025-02-27,693.0,838.0,693.0,809.35,821.05,809.35,1274475,75,30293905867.5,2237925.0,-54450.0,NIFTY,OPTIDX,CE,23000.0
2025-01-30,2025-02-27,690.95,750.0,635.45,692.0,712.0,692.0,2073975,75,49147831657.5,2292375.0,257175.0,NIFTY,OPTIDX,CE,23000.0
2025-01-29,2025-02-27,561.45,678.65,544.05,648.65,665.0,648.65,1837500,75,43394448303.75,2035200.0,69000.0,NIFTY,OPTIDX,CE,23000.0
2025-01-28,2025-02-27,501.0,635.6,481.8,535.75,539.0,535.75,3200025,75,75349875727.5,1966200.0,109725.0,NIFTY,OPTIDX,CE,23000.0
2025-02-27,2025-02-27,415.1,470.55,398.0,451.85,455.7,22545.05,3822150,75,89608806742.5,2219025.0,-1388025.0,NIFTY,OPTIDX,PE,23000.0
2025-02-25,2025-02-27,430.0,441.8,361.85,424.0,435.3,424.0,4650675,75,108858889781.25,3607050.0,-981375.0,NIFTY,OPTIDX,PE,23000.0
2025-02-24,2025-02-27,299.0,440.65,299.0,397.7,404.0,397.7,8526900,75,199445862142.5,4588425.0,-1208625.0,NIFTY,OPTIDX,PE,23000.0
2025-02-21,2025-02-27,218.55,302.0,187.1,246.2,262.05,246.2,39561825,75,919573161255.0,5797050.0,-462825.0,NIFTY,OPTIDX,PE,23000.0
2025-02-20,2025-02-27,250.0,263.6,184.4,190.85,197.9,190.85,14161500,75,328705319538.75,6259875.0,129600.0,NIFTY,OPTIDX,PE,23000.0
2025-02-19,2025-02-27,259.0,277.45,157.45,206.8,212.85,206.8,18151650,75,421142133836.25,6130275.0,292575.0,NIFTY,OPTIDX,PE,23000.0
2025-02-18,2025-02-27,219.95,318.85,208.1,226.05,236.6,226.05,12458250,75,289680968681.25,5837700.0,581250.0,NIFTY,OPTIDX,PE,23000.0
2025-02-17,2025-02-27,271.55,339.25,210.0,218.0,213.8,218.0,9274500,75,215784860662.5,5256450.0,-97875.0,NIFTY,OPTIDX,PE,23000.0
2025-02-14,2025-02-27,202.65,332.05,153.7,240.25,248.4,240.25,12228150,75,284256101505.0,5354325.0,5250.0,NIFTY,OPTIDX,PE,23000.0
2025-02-13,2025-02-27,202.0,236.25,130.55,199.15,205.1,199.15,8810850,75,204176975032.5,5349075.0,-193650.0,NIFTY,OPTIDX,PE,23000.0
2025-02-12,2025-02-27,206.65,330.0,164.7,203.95,201.0,203.95,12407925,75,288338451191.25,5542725.0,-321675.0,NIFTY,OPTIDX,PE,23000.0
2025-02-11,2025-02-27,122.6,256.35,108.05,205.7,213.35,205.7,9784425,75,226874687238.75,5864400.0,-198750.0,NIFTY,OPTIDX,PE,23000.0
2025-02-10,2025-02-27,90.65,135.9,87.55,115.4,116.8,115.4,4549875,75,105185976697.5,6063150.0,-451050.0,NIFTY,OPTIDX,PE,23000.0
2025-02-07,2025-02-27,77.05,107.85,61.75,87.5,86.5,87.5,6337725,75,146313190312.5,6514200.0,536100.0,NIFTY,OPTIDX,PE,23000.0
2025-02-06,2025-02-27,85.0,96.9,70.0,90.2,88.0,90.2,3343500,75,77205776201.25,5978100.0,-77400.0,NIFTY,OPTIDX,PE,23000.0
2025-02-05,2025-02-27,73.95,84.0,67.7,80.45,83.7,80.45,3349725,75,77299622928.75,6055500.0,-293775.0,NIFTY,OPTIDX,PE,23000.0
2025-02-04,2025-02-27,139.05,165.5,83.05,87.25,84.0,87.25,7555125,75,174680361498.75,6349275.0,113850.0,NIFTY,OPTIDX,PE,23000.0
2025-02-03,2025-02-27,179.9,218.35,160.7,166.4,166.5,166.4,5476875,75,127011512850.0,6235425.0,833400.0,NIFTY,OPTIDX,PE,23000.0
2025-02-01,2025-02-27,227.95,227.95,131.25,145.15,141.85,145.15,10020225,75,232148057392.5,5402025.0,259050.0,NIFTY,OPTIDX,PE,23000.0
2025-01-31,2025-02-27,262.7,285.0,181.75,190.85,182.05,190.85,5833800,75,135471100567.5,5142975.0,942975.0,NIFTY,OPTIDX,PE,23000.0
2025-01-30,2025-02-27,380.0,380.0,265.0,278.5,274.2,278.5,3804375,75,88667858670.0,4200000.0,357150.0,NIFTY,OPTIDX,PE,23000.0
2025-01-29,2025-02-27,399.95,443.65,343.9,361.85,350.05,361.85,2746875,75,64231467045.0,3842850.0,140925.0,NIFTY,OPTIDX,PE,23000.0
2025-01-28,2025-02-27,439.85,487.9,351.0,427.5,422.45,427.5,4206075,75,98485894106.25,3701925.0,260025.0,NIFTY,OPTIDX,PE,23000.0
2025-02-27,2025-02-27,0.6,0.65,0.05,0.05,0.05,22545.05,17132850,75,411194086980.0,4095825.0,-3310425.0,NIFTY,OPTIDX,CE,24000.0
2025-02-25,2025-02-27,1.4,1.75,0.75,1.0,0.9,1.0,31139475,75,747383115795.0,7406250.0,-4523550.0,NIFTY,OPTIDX,CE,24000.0
2025-02-24,2025-02-27,1.35,1.95,1.35,1.6,1.6,1.6,44652525,75,1071731277705.0,11929800.0,-341775.0,NIFTY,OPTIDX,CE,24000.0
2025-02-21,2025-02-27,2.0,2.45,1.5,1.6,1.6,1.6,44135325,75,1059324906236.25,12271575.0,3030075.0,NIFTY,OPTIDX,CE,24000.0
2025-02-20,2025-02-27,4.3,5.0,1.95,2.1,2.0,2.1,16466625,75,395240944177.5,9241500.0,1658850.0,NIFTY,OPTIDX,CE,24000.0
2025-02-19,2025-02-27,4.5,6.85,3.25,3.75,3.9,3.75,10396650,75,249567345690.0,7582650.0,1119225.0,NIFTY,OPTIDX,CE,24000.0
2025-02-18,2025-02-27,10.4,10.8,5.7,6.15,5.9,6.15,6393825,75,153498106788.75,6463425.0,245400.0,NIFTY,OPTIDX,CE,24000.0
2025-02-17,2025-02-27,12.05,12.55,8.55,10.85,11.0,10.85,6730050,75,161589511368.75,6218025.0,203100.0,NIFTY,OPTIDX,CE,24000.0
2025-02-14,2025-02-27,24.45,24.45,11.3,12.8,12.7,12.8,10176450,75,244384998941.25,6014925.0,259350.0,NIFTY,OPTIDX,CE,24000.0
2025-02-13,2025-02-27,24.2,33.05,19.0,20.1,19.0,20.1,9640575,75,231621710148.75,5755575.0,401100.0,NIFTY,OPTIDX,CE,24000.0
2025-02-12,2025-02-27,28.55,32.25,18.1,23.65,23.5,23.65,11917350,75,286302428313.75,5354475.0,-63225.0,NIFTY,OPTIDX,CE,24000.0
2025-02-11,2025-02-27,73.7,74.5,27.5,29.55,28.55,29.55,11817450,75,284083886595.0,5417700.0,-971325.0,NIFTY,OPTIDX,CE,24000.0
2025-02-10,2025-02-27,150.0,150.0,64.75,74.5,74.0,74.5,6975900,75,167972407953.75,6389025.0,937875.0,NIFTY,OPTIDX,CE,24000.0
2025-02-07,2025-02-27,174.85,179.9,94.25,114.5,118.0,114.5,11272575,75,272000626792.5,5451150.0,565500.0,NIFTY,OPTIDX,CE,24000.0
2025-02-06,2025-02-27,198.05,209.85,153.8,160.85,165.0,160.85,4504200,75,108872349453.75,4885650.0,425475.0,NIFTY,OPTIDX,CE,24000.0
2025-02-05,2025-02-27,230.0,235.7,188.6,197.15,190.15,197.15,4054800,75,98195172086.25,4460175.0,-277050.0,NIFTY,OPTIDX,CE,24000.0
2025-02-04,2025-02-27,132.75,216.15,118.1,208.4,208.0,208.4,10303800,75,249095703843.75,4737225.0,-819300.0,NIFTY,OPTIDX,CE,24000.0
2025-02-03,2025-02-27,120.0,120.0,82.5,104.05,105.0,104.05,5520225,75,133008079177.5,5556525.0,1002900.0,NIFTY,OPTIDX,CE,24000.0
2025-02-01,2025-02-27,221.95,240.5,125.45,145.65,144.2,145.65,10549125,75,255010980866.25,4553625.0,929025.0,NIFTY,OPTIDX,CE,24000.0
2025-01-31,2025-02-27,209.95,242.3,191.55,223.4,230.0,223.4,4903350,75,118749157308.75,3624600.0,497550.0,NIFTY,OPTIDX,CE,24000.0
2025-01-30,2025-02-27,190.15,223.15,174.65,194.5,199.5,194.5,3918075,75,94828351031.25,3127050.0,326025.0,NIFTY,OPTIDX,CE,24000.0
2025-01-29,2025-02-27,148.65,201.35,146.05,189.15,195.0,189.15,2499750,75,60441932883.75,2801025.0,-17475.0,NIFTY,OPTIDX,CE,24000.0
2025-01-28,2025-02-27,124.95,176.35,117.15,139.6,141.5,139.6,3352350,75,80932160722.5,2818500.0,41400.0,NIFTY,OPTIDX,CE,24000.0
2025-02-27,2025-02-27,1418.0,1470.9,1399.5,1453.3,1458.0,22545.05,854475,75,21746711088.75,675000.0,-368475.0,NIFTY,OPTIDX,PE,24000.0
2025-02-25,2025-02-27,1395.75,1439.4,1358.0,1418.8,1435.0,1418.8,313350,75,7960033143.75,1043475.0,-226575.0,NIFTY,OPTIDX,PE,24000.0
2025-02-24,2025-02-27,1335.85,1425.0,1292.4,1385.65,1395.75,1385.65,290250,75,7363368825.0,1270050.0,-179850.0,NIFTY,OPTIDX,PE,24000.0
